glpK_L228V__mmpL5_Y300!,mmpL5_A273G__Rv3249c_V83M,mmpL5_P445L,mmpL5_Y586!,Rv0678_L83P,Rv0678_R90C,Rv0678_L117R,Rv0678_274_indel,Rv1979c_247_indel,Rv1979c_R409Q,Rv3249c_A17A,LINEAGE,SITEID,UNIQUEID,PLATEDESIGN,LOG2MIC,UPLOG2MIC,cluster12,cluster25,cluster50,cluster100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PMFR-0728.lab.MFR-214.iso.1,UKMYC5,-8.059999999999999,-4.06,536,341,93,1022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2328.lab.FN-01229-18.iso.1,UKMYC6,-8.059999999999999,-5.06,2362,523,124,468
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,site.04.subj.01230.lab.721564.iso.1,UKMYC5,-8.059999999999999,-4.06,6496,6496,6496,372
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,site.08.subj.05TB42046.lab.1913.iso.1,UKMYC5,-8.059999999999999,-4.06,10834,1353,2707,1702
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,site.06.subj.JHL_0088-14.lab.06MIL0455.iso.1,UKMYC5,-4.06,-3.06,3893,7788,1946,1946
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PMK-1033.lab.MK-2089.iso.1,UKMYC5,-8.059999999999999,-4.06,9993,4996,41,662
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LS-1147.lab.MA-02156-18.iso.1,UKMYC6,-5.06,-4.06,1131,566,1134,1134
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,site.06.subj.D135017.lab.06MIL1350.iso.1,UKMYC6,-8.059999999999999,-5.06,7220,7220,80,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.GB-84550175.lab.IML-01826.iso.1,UKMYC6,-5.06,-4.06,1752,1752,9,1119
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.GB-93240047.lab.IML-01851.iso.1,UKMYC6,-8.059999999999999,-5.06,459,1839,183,219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PMOP-0583.lab.MOP-129.iso.1,UKMYC5,-8.059999999999999,-4.06,1207,511,94,221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00165.lab.701401.iso.1,UKMYC5,-8.059999999999999,-4.06,10710,49,206,4806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,site.08.subj.02TB2016.lab.21397.iso.1,UKMYC6,-5.06,-4.06,10962,8826,7006,4972
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0057.lab.22A007.iso.1,UKMYC5,-4.06,-3.06,4853,10,1374,354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB2584.lab.26068.iso.1,UKMYC5,-4.06,-3.06,4122,8246,1382,821
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00126229.lab.YA00126229.iso.1,UKMYC6,-4.06,-3.06,164,19,83,1186
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-1269.lab.CO-14769-18.iso.1,UKMYC6,-8.059999999999999,-5.06,4217,4217,2108,4218
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.01370.lab.733713.iso.1,UKMYC5,-4.06,-3.06,348,9,358,1177
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00027188.lab.YA00027188.iso.1,UKMYC5,-8.059999999999999,-4.06,789,119,83,1186
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20,site.20.subj.SA00244293.lab.YA00135098.iso.1,UKMYC6,-5.06,-4.06,2832,2832,2832,31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00089946.lab.YA00089946.iso.1,UKMYC5,-8.059999999999999,-4.06,5795,5795,5795,337
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2150.lab.FN-00038-16.iso.1,UKMYC6,-8.059999999999999,-5.06,1207,511,94,221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,site.06.subj.06TB_0602.lab.06MIL1456.iso.1,UKMYC6,-5.06,-4.06,9852,2462,75,725
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.N1076.lab.06MIL1580.iso.1,UKMYC6,-8.059999999999999,-5.06,626,695,2786,401
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,site.06.subj.PIMS_0009-14.lab.06MIL0091.iso.1,UKMYC5,-8.059999999999999,-4.06,7878,628,9,1119
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0095.lab.22A047.iso.1,UKMYC5,-2.0,-1.0,10103,5051,5051,2525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.05TB13024.lab.27002.iso.1,UKMYC5,-8.059999999999999,-4.06,3094,3094,3094,417
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.06TB_0224.lab.06MIL0685.iso.1,UKMYC5,-8.059999999999999,-4.06,5172,277,556,1182
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.1188.lab.2015291003.iso.1,UKMYC5,-4.06,-3.06,7703,7703,3851,3851
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.24TB00-027.lab.2302.iso.1,UKMYC6,-5.06,-4.06,2422,938,7,1148
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.06TB_0288.lab.06MIL1366.iso.2,UKMYC6,-5.06,-4.06,826,1654,1654,1654
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2379.lab.FN-01878-16.iso.1,UKMYC6,-8.059999999999999,-5.06,7315,7315,3657,448
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LS-0481.lab.SJ-05410-18.iso.1,UKMYC6,-8.059999999999999,-5.06,4547,2273,2273,2273
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PMK-1015.lab.MK-1781.iso.1,UKMYC5,-8.059999999999999,-4.06,84,701,701,662
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,site.04.subj.01506.lab.727767.iso.1,UKMYC5,-8.059999999999999,-4.06,7779,7779,3889,3889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB1449.lab.21046.iso.1,UKMYC6,-8.059999999999999,-5.06,1416,1416,2833,1416
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,site.14.subj.4287.lab.4287.iso.1,UKMYC6,-4.06,-3.06,8058,8058,2704,149
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,site.04.subj.01463.lab.727163.iso.1,UKMYC5,-8.059999999999999,-4.06,7873,7873,3936,926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0725.lab.2013221437.iso.1,UKMYC5,-4.06,-3.06,7733,7733,3866,3866
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-0056.lab.CO-06400-18.iso.1,UKMYC6,-8.059999999999999,-5.06,126,511,94,221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.PMOP-0615.lab.MOP-177.iso.1,UKMYC5,-8.059999999999999,-4.06,1130,548,831,1200
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00292.lab.633212.iso.1,UKMYC5,-8.059999999999999,-4.06,268,78,591,4806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,site.04.subj.01396.lab.725331.iso.1,UKMYC5,-8.059999999999999,-4.06,8300,8300,4149,4149
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.A633.lab.06MIL1490.iso.1,UKMYC6,-8.059999999999999,-5.06,7565,7565,3782,3782
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.T7726.lab.IML-00118.iso.1,UKMYC6,-5.06,-4.06,869,3482,6966,211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0452.lab.TAN-317.iso.1,UKMYC5,-8.059999999999999,-4.06,368,1478,2958,764
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.A40362.lab.06MIL1308.iso.1,UKMYC5,-8.059999999999999,-4.06,3777,3777,1888,1888
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.DR-272.lab.IML-01182.iso.1,UKMYC6,-5.06,-4.06,2642,132,358,1177
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00056649.lab.YA00056649.iso.1,UKMYC5,-8.059999999999999,-4.06,2182,737,1476,183
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PSLM-0834.lab.SLM-100.iso.1,UKMYC5,-8.059999999999999,-4.06,666,771,1543,771
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00017430.lab.YA00017430.iso.1,UKMYC5,-4.06,-3.06,430,3453,764,845
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00024.lab.631993.iso.1,UKMYC5,-4.06,-3.06,1272,268,358,1177
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.GB-93410062.lab.IML-01860.iso.1,UKMYC6,-8.059999999999999,-5.06,8617,8617,4308,4308
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,site.14.subj.3802.lab.3802.iso.1,UKMYC6,-5.06,-4.06,10830,5414,5414,98
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-0115.lab.CO-07763-18.iso.1,UKMYC6,-8.059999999999999,-5.06,364,639,342,71
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.GB-85020119.lab.IML-01460.iso.1,UKMYC6,-8.059999999999999,-5.06,1797,1797,1797,1797
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-0977.lab.CO-15784-18.iso.1,UKMYC6,-8.059999999999999,-5.06,9917,1725,1725,783
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,site.10.subj.YA00014448.lab.YA00014448.iso.1,UKMYC5,-8.059999999999999,-4.06,1270,176,766,1352
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-1596.lab.CO-03972-19.iso.1,UKMYC6,-5.06,-4.06,3129,3129,3129,20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0227.lab.2013221071.iso.1,UKMYC5,-8.059999999999999,-4.06,9705,4852,4852,4852
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0582.lab.241039-14.iso.1,UKMYC5,-4.06,-3.06,709,1419,1419,1419
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LS-0852.lab.LS-10304-18.iso.1,UKMYC6,-8.059999999999999,-5.06,89,722,1446,188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,site.04.subj.01336.lab.726103.iso.1,UKMYC5,-8.059999999999999,-4.06,5636,5636,5636,463
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.1071.lab.2014184050.iso.1,UKMYC5,-8.059999999999999,-4.06,6635,6635,6635,3317
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.DR-118.lab.IML-01104.iso.1,UKMYC6,-5.06,-4.06,14,132,358,1177
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2417.lab.FN-01304-17.iso.1,UKMYC6,-8.059999999999999,-5.06,289,487,396,978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.A491.lab.06MIL1302.iso.1,UKMYC5,-8.059999999999999,-4.06,5197,2598,2598,2598
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PSLM-0794.lab.SLM-053.iso.1,UKMYC5,-8.059999999999999,-4.06,5235,701,701,662
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,site.04.subj.00534.lab.711872.iso.1,UKMYC5,-8.059999999999999,-4.06,6951,6951,6951,1723
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0107.lab.22A061.iso.1,UKMYC5,-4.06,-3.06,9539,1069,1365,340
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0286.lab.TAN-678.iso.1,UKMYC5,-8.059999999999999,-4.06,6903,6903,6903,415
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0592.lab.241035-14.iso.1,UKMYC5,-8.059999999999999,-4.06,5076,1268,1268,2538
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PHO-0895.lab.HO-241.iso.1,UKMYC5,-8.059999999999999,-4.06,2738,1062,1182,978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,20,site.20.subj.SCH8140893.lab.YA00134193.iso.1,UKMYC6,-3.06,-2.0,188,246,712,568
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2022.lab.FN-00301-15.iso.1,UKMYC6,-8.059999999999999,-5.06,10309,1986,94,221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0230.lab.TAN-446.iso.1,UKMYC5,-8.059999999999999,-4.06,484,542,179,78
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0049.lab.TAN-145.iso.1,UKMYC5,-8.059999999999999,-4.06,2354,320,125,1014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.T8173.lab.IML00147.iso.1,UKMYC6,-5.06,-4.06,8866,40,44,611
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,site.04.subj.00010.lab.633681.iso.1,UKMYC5,-8.059999999999999,-4.06,8551,8551,4275,4275
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,site.02.subj.1165.lab.2013185492.iso.1,UKMYC5,-8.059999999999999,-4.06,9551,4775,4775,4775
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.PTAN-0196.lab.TAN-059.iso.1,UKMYC5,-8.059999999999999,-4.06,4996,1913,189,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2209.lab.FN-00053-17.iso.1,UKMYC6,-5.06,-4.06,52,1341,1341,178
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB2269.lab.25820.iso.1,UKMYC5,-8.059999999999999,-4.06,3701,7404,590,265
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,10,site.10.subj.TD02649443.lab.TD02649443.iso.1,UKMYC6,-2.0,-1.0,4306,4306,203,816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.LR-2397.lab.FN-01605-18.iso.1,UKMYC6,-5.06,-4.06,124,1052,302,1211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,10,site.10.subj.YA00134729.lab.YA00134729.iso.1,UKMYC6,-2.0,-1.0,168,477,203,816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00125812.lab.YA00125812.iso.1,UKMYC6,-4.06,-3.06,1495,2991,2991,116
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.DR-57.lab.IML-01082.iso.1,UKMYC6,-5.06,-4.06,4560,1950,1738,4806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-1659.lab.CO-07449-19.iso.1,UKMYC6,-8.059999999999999,-5.06,10660,5329,5329,2664
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,site.02.subj.0156.lab.2013232044.iso.1,UKMYC5,-3.06,-2.0,7864,7864,634,634
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-0176.lab.CO-08187-18.iso.1,UKMYC6,-5.06,-4.06,407,189,3050,956
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,site.02.subj.0124.lab.22A078.iso.1,UKMYC5,-8.059999999999999,-4.06,223,1795,897,897
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2368.lab.FN-01483-16.iso.1,UKMYC6,-5.06,-4.06,599,2174,497,221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00100112.lab.YA00100112.iso.1,UKMYC5,-2.0,-1.0,249,54,8,512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LS-0783.lab.MA-02251-18.iso.1,UKMYC6,-4.06,-3.06,2661,2662,2662,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LS-0561.lab.LS-09620-18.iso.1,UKMYC6,-5.06,-4.06,7082,209,770,563
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.JPN-R2012-00013.lab.03-JPN-R2012-00013.iso.1,UKMYC5,-8.059999999999999,-4.06,5995,5995,5995,2997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.10561.lab.IML-01008.iso.1,UKMYC6,-5.06,-4.06,10380,953,77,611
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2054.lab.FN-00679-15.iso.1,UKMYC6,-8.059999999999999,-5.06,190,403,396,978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2230.lab.FN-00697-17.iso.1,UKMYC6,-8.059999999999999,-5.06,289,487,396,978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2135.lab.FN-01951-15.iso.1,UKMYC6,-8.059999999999999,-5.06,10620,2654,2654,1140
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,site.02.subj.0001.lab.2014222001.iso.1,UKMYC5,-8.059999999999999,-4.06,9215,4607,4607,4607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.24TB-073.lab.2213.iso.1,UKMYC5,-8.059999999999999,-4.06,917,1835,1382,821
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.GB-83230008.lab.83230008.iso.1,UKMYC6,-8.059999999999999,-5.06,783,1568,1568,1568
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00027817.lab.YA00027817.iso.1,UKMYC6,-5.06,-4.06,763,27,173,619
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,site.04.subj.01439.lab.728306.iso.1,UKMYC5,-8.059999999999999,-4.06,8438,8438,4218,303
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.GB-82940003.lab.82940003.iso.1,UKMYC6,-8.059999999999999,-5.06,5944,5944,5944,862
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.T4487.lab.IML-00061.iso.1,UKMYC6,-4.06,-3.06,8847,14,211,291
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0008.lab.2014222017.iso.1,UKMYC5,-8.059999999999999,-4.06,5925,5925,5925,2962
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.T8041.lab.IML00144.iso.1,UKMYC6,-8.059999999999999,-5.06,9382,507,400,211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,site.04.subj.01217.lab.722179.iso.1,UKMYC5,-4.06,-3.06,1129,564,1129,39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0383.lab.TAN-568.iso.1,UKMYC5,-8.059999999999999,-4.06,4890,4890,4890,4890
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0282.lab.TAN-658.iso.1,UKMYC5,-8.059999999999999,-4.06,8242,405,1626,20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-0174.lab.CO-05271-18.iso.1,UKMYC6,-5.06,-4.06,2194,4390,702,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,site.06.subj.ATH_0069-14.lab.06MIL0166.iso.1,UKMYC5,-3.06,-2.0,8582,8582,4290,4290
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.XD02631389.lab.XD02631389.iso.1,UKMYC6,-4.06,-3.06,4649,105,1608,452
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LS-1060.lab.MA-07137-18.iso.1,UKMYC6,-4.06,-3.06,1207,511,94,221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,site.04.subj.00473.lab.705388.iso.1,UKMYC5,-8.059999999999999,-4.06,8577,8577,4288,4288
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0924.lab.22A159.iso.1,UKMYC5,-8.059999999999999,-4.06,7995,7995,3997,3997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,site.14.subj.4264.lab.4264.iso.1,UKMYC6,-3.06,-2.0,2378,296,594,239
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB2077.lab.22327.iso.1,UKMYC6,-5.06,-4.06,68,2055,258,517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00040.lab.634059.iso.1,UKMYC5,-8.059999999999999,-4.06,791,196,1738,4806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PSLM-0773.lab.SLM-027.iso.1,UKMYC5,-8.059999999999999,-4.06,1947,277,556,1182
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.24TB-070.lab.2202.iso.1,UKMYC5,-8.059999999999999,-4.06,3821,3821,614,1229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,site.04.subj.01378.lab.727413.iso.1,UKMYC5,-8.059999999999999,-4.06,5516,5516,5516,194
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.GB-82420148.lab.82420148.iso.1,UKMYC6,-8.059999999999999,-5.06,7863,7863,3931,3931
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB0187.lab.17748.iso.1,UKMYC6,-5.06,-4.06,1166,170,684,346
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0146.lab.2013232121.iso.1,UKMYC5,-8.059999999999999,-4.06,252,1011,506,1013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.JPN-R2012-0009.lab.03-JPN-R2012-0009.iso.1,UKMYC5,-4.06,-3.06,7617,7617,3808,3808
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.DR-144.lab.IML-01119.iso.1,UKMYC6,-8.059999999999999,-5.06,125,2124,690,212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB2237.lab.26716.iso.1,UKMYC5,-8.059999999999999,-4.06,2497,919,459,919
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,site.08.subj.02TB2506.lab.25901.iso.1,UKMYC5,-8.059999999999999,-4.06,4939,1234,1234,2469
